date,product,category,quantity,sales,region
2038-02-23,Tablet,Books,4,6398,East
2038-02-24,Laptop,Electronics,2,1333,West
2038-02-25,Laptop,Books,4,4181,West
2038-02-26,Headphones,Home,4,4468,East
2038-02-27,Tablet,Home,8,1467,North
2038-02-28,Phone,Fashion,16,4313,South
2038-03-01,Laptop,Books,12,4623,North
2038-03-02,Laptop,Books,19,6941,South
2038-03-03,Headphones,Home,19,2165,West
2038-03-04,Headphones,Home,6,2176,North
2038-03-05,Tablet,Electronics,14,4652,South
2038-03-06,TV,Books,14,1785,South
2038-03-07,Phone,Home,6,8640,East
2038-03-08,Phone,Books,7,9073,South
2038-03-09,Tablet,Fashion,1,2001,West
2038-03-10,Headphones,Books,15,3498,West
2038-03-11,TV,Books,6,5377,North
2038-03-12,Tablet,Home,16,1825,South
2038-03-13,Laptop,Electronics,14,3765,West
2038-03-14,Phone,Books,6,9032,North
2038-03-15,Tablet,Fashion,15,2121,North
2038-03-16,Laptop,Home,13,9260,North
2038-03-17,TV,Home,9,225,West
2038-03-18,Tablet,Fashion,4,9806,East
2038-03-19,TV,Electronics,4,8847,South
2038-03-20,Headphones,Books,19,913,West
2038-03-21,Tablet,Fashion,16,2815,West
2038-03-22,Laptop,Home,9,3290,West
2038-03-23,TV,Electronics,16,4490,North
2038-03-24,Headphones,Fashion,17,5338,North
2038-03-25,TV,Electronics,10,790,North
2038-03-26,TV,Home,19,7912,South
2038-03-27,Headphones,Home,5,7128,West
2038-03-28,Headphones,Fashion,2,1143,North
2038-03-29,Headphones,Books,9,3435,East
2038-03-30,TV,Electronics,19,5249,North
2038-03-31,Headphones,Electronics,4,9127,West
2038-04-01,Tablet,Fashion,5,7569,East
2038-04-02,TV,Fashion,19,4239,South
2038-04-03,Tablet,Home,3,2949,West
2038-04-04,Laptop,Books,1,3451,North
2038-04-05,Headphones,Books,17,2126,West
2038-04-06,Tablet,Books,19,2057,East
2038-04-07,Laptop,Books,3,904,North
2038-04-08,Phone,Fashion,4,5126,West
2038-04-09,TV,Fashion,12,3477,East
2038-04-10,Laptop,Books,13,6337,East
2038-04-11,Tablet,Books,14,9185,South
2038-04-12,Phone,Electronics,11,4939,South
2038-04-13,Phone,Books,15,9242,East
2038-04-14,Laptop,Books,13,9449,North
2038-04-15,TV,Home,12,2527,South
2038-04-16,Laptop,Fashion,18,4697,North
2038-04-17,Laptop,Fashion,6,5941,East
2038-04-18,Phone,Home,7,5702,North
2038-04-19,Tablet,Home,18,935,West
2038-04-20,Phone,Electronics,4,9930,North
2038-04-21,Headphones,Home,9,986,North
2038-04-22,Tablet,Fashion,14,3006,North
2038-04-23,Tablet,Books,11,134,South
2038-04-24,Tablet,Books,17,8999,South
2038-04-25,Laptop,Home,6,6368,North
2038-04-26,Headphones,Fashion,18,1345,East
2038-04-27,Headphones,Home,2,5770,South
2038-04-28,Phone,Books,17,5709,East
2038-04-29,TV,Electronics,13,6328,West
2038-04-30,Laptop,Electronics,3,6230,West
2038-05-01,Phone,Electronics,18,6355,South
2038-05-02,TV,Electronics,16,1719,South
2038-05-03,Headphones,Fashion,15,6028,North
2038-05-04,TV,Books,11,5225,South
2038-05-05,Laptop,Home,2,6996,East
2038-05-06,Laptop,Electronics,2,391,South
2038-05-07,Laptop,Electronics,9,9116,East
2038-05-08,Laptop,Electronics,1,7902,North
2038-05-09,Headphones,Home,15,5252,South
2038-05-10,Phone,Electronics,19,5354,West
2038-05-11,Phone,Books,4,7794,West
2038-05-12,Headphones,Electronics,19,9329,East
2038-05-13,Tablet,Fashion,6,8280,East
2038-05-14,Phone,Home,4,7896,South
2038-05-15,Tablet,Home,9,1274,East
2038-05-16,Headphones,Fashion,6,6778,West
2038-05-17,Tablet,Home,2,1825,South
2038-05-18,Headphones,Books,17,3843,South
2038-05-19,Phone,Books,17,9378,West
2038-05-20,Phone,Electronics,4,7797,East
2038-05-21,Headphones,Fashion,16,9586,East
2038-05-22,Phone,Books,2,937,North
2038-05-23,Tablet,Books,6,827,South
2038-05-24,Headphones,Books,6,1352,South
2038-05-25,Headphones,Books,18,6345,West
2038-05-26,Phone,Electronics,6,7294,West
2038-05-27,Laptop,Home,14,6820,North
2038-05-28,Laptop,Electronics,11,6730,South
2038-05-29,TV,Books,17,8290,East
2038-05-30,TV,Home,14,7073,North
2038-05-31,Tablet,Home,15,936,West
2038-06-01,TV,Fashion,5,2322,South
2038-06-02,Phone,Home,6,2718,South
2038-06-03,Tablet,Books,11,4663,East
2038-06-04,Tablet,Fashion,13,1045,West
2038-06-05,TV,Fashion,4,2117,North
2038-06-06,Headphones,Fashion,2,7137,East
2038-06-07,TV,Home,6,8261,East
2038-06-08,Phone,Electronics,12,4921,East
2038-06-09,Laptop,Fashion,1,5054,East
2038-06-10,Tablet,Home,18,8952,West
2038-06-11,Phone,Books,6,7993,South
2038-06-12,Headphones,Electronics,14,7596,South
2038-06-13,Tablet,Books,6,436,North
2038-06-14,Phone,Home,6,1657,East
2038-06-15,Headphones,Fashion,7,8868,East
2038-06-16,Phone,Home,1,6134,South
2038-06-17,Headphones,Electronics,9,4562,South
2038-06-18,Headphones,Home,15,626,North
2038-06-19,Tablet,Electronics,10,7134,South
2038-06-20,Laptop,Fashion,2,2367,West
2038-06-21,Headphones,Home,8,1077,West
2038-06-22,Tablet,Home,7,6126,East
2038-06-23,TV,Home,13,4380,North
2038-06-24,Phone,Electronics,12,2099,South
2038-06-25,Headphones,Fashion,16,7326,West
2038-06-26,Phone,Home,19,6957,East
2038-06-27,TV,Books,17,2382,North
2038-06-28,TV,Home,18,8749,South
2038-06-29,Headphones,Electronics,16,6909,North
2038-06-30,Phone,Books,7,7014,East
2038-07-01,Laptop,Books,12,3741,South
2038-07-02,Tablet,Home,4,1545,East
2038-07-03,Headphones,Books,14,9348,North
2038-07-04,Phone,Home,7,4292,North
2038-07-05,Phone,Home,6,1102,West
2038-07-06,Phone,Electronics,17,5423,East
2038-07-07,Laptop,Fashion,12,4962,West
2038-07-08,Phone,Home,11,5950,North
2038-07-09,TV,Home,16,9358,West
2038-07-10,Headphones,Home,12,1771,South
2038-07-11,Laptop,Books,13,7571,East
2038-07-12,Phone,Fashion,19,6465,West
2038-07-13,Laptop,Fashion,3,8794,East
2038-07-14,Phone,Fashion,7,9720,North
2038-07-15,Laptop,Home,4,3953,East
2038-07-16,Headphones,Electronics,7,335,North
2038-07-17,Laptop,Home,2,499,North
2038-07-18,Tablet,Fashion,14,2752,South
2038-07-19,Laptop,Books,14,2917,North
2038-07-20,Phone,Home,19,3224,West
2038-07-21,Laptop,Books,6,9514,West
2038-07-22,Laptop,Fashion,13,1651,North
2038-07-23,Phone,Fashion,14,2660,East
2038-07-24,Phone,Electronics,14,8471,West
2038-07-25,Phone,Electronics,18,3300,South
2038-07-26,Phone,Books,2,4468,West
2038-07-27,Tablet,Electronics,9,6262,North
2038-07-28,TV,Fashion,6,4074,North
2038-07-29,Headphones,Fashion,12,2030,West
2038-07-30,Laptop,Home,17,3622,North
2038-07-31,Phone,Electronics,13,6289,South
2038-08-01,Phone,Home,16,4885,West
2038-08-02,TV,Electronics,1,8591,South
2038-08-03,TV,Electronics,18,6323,South
2038-08-04,Tablet,Electronics,6,6772,South
2038-08-05,Headphones,Electronics,7,701,West
2038-08-06,Tablet,Books,1,2980,West
2038-08-07,Laptop,Home,17,6630,West
2038-08-08,TV,Fashion,13,3142,South
2038-08-09,Laptop,Books,8,8784,East
2038-08-10,Phone,Electronics,7,1376,East
2038-08-11,Laptop,Fashion,5,4921,West
2038-08-12,Phone,Fashion,19,634,East
2038-08-13,TV,Books,7,4241,South
2038-08-14,Headphones,Fashion,6,7655,North
2038-08-15,Headphones,Fashion,17,1364,East
2038-08-16,Tablet,Books,8,2371,West
2038-08-17,Laptop,Electronics,7,3586,West
2038-08-18,Laptop,Books,3,4804,East
2038-08-19,Headphones,Books,3,1516,East
2038-08-20,Phone,Home,1,635,South
2038-08-21,Tablet,Home,5,8896,South
2038-08-22,Laptop,Books,17,367,South
2038-08-23,TV,Electronics,12,2801,North
2038-08-24,Tablet,Home,14,4086,North
2038-08-25,Tablet,Home,4,6151,East
2038-08-26,TV,Home,15,7613,North
2038-08-27,TV,Electronics,3,4317,West
2038-08-28,Laptop,Electronics,18,3538,North
2038-08-29,Tablet,Home,5,7728,North
2038-08-30,Laptop,Electronics,10,6203,East
2038-08-31,TV,Books,10,5881,East
2038-09-01,Headphones,Electronics,18,5807,East
2038-09-02,Phone,Books,17,839,North
2038-09-03,TV,Home,11,1654,West
2038-09-04,Phone,Home,16,8197,North
2038-09-05,Headphones,Electronics,19,7540,South
2038-09-06,TV,Home,9,5913,South
2038-09-07,Headphones,Fashion,9,6180,North
2038-09-08,Headphones,Fashion,9,2276,East
2038-09-09,TV,Books,17,5180,West
2038-09-10,TV,Books,16,115,East
2038-09-11,Phone,Books,10,4414,West
2038-09-12,Headphones,Fashion,12,1862,South
2038-09-13,Headphones,Books,12,5006,West
2038-09-14,Laptop,Books,14,3669,North
2038-09-15,TV,Home,10,9294,South
2038-09-16,Headphones,Electronics,14,3777,East
2038-09-17,Headphones,Books,3,4607,South
2038-09-18,Laptop,Home,2,8424,South
2038-09-19,Headphones,Home,18,5111,East
2038-09-20,TV,Books,4,8929,South
2038-09-21,Laptop,Books,3,3057,North
2038-09-22,Tablet,Fashion,8,8181,South
2038-09-23,Phone,Home,6,7931,North
2038-09-24,Headphones,Books,4,2815,West
2038-09-25,Laptop,Fashion,1,3908,North
2038-09-26,Laptop,Books,17,4100,West
2038-09-27,Headphones,Books,16,9063,South
2038-09-28,TV,Fashion,17,4537,South
2038-09-29,Laptop,Fashion,10,8383,East
2038-09-30,TV,Books,3,1302,South
2038-10-01,Phone,Books,12,4050,East
2038-10-02,TV,Electronics,10,672,West
2038-10-03,Laptop,Electronics,15,8046,South
2038-10-04,Tablet,Books,16,121,South
2038-10-05,Tablet,Electronics,9,6287,South
2038-10-06,Phone,Fashion,15,8163,East
2038-10-07,Phone,Electronics,8,8931,South
2038-10-08,Phone,Electronics,9,2348,West
2038-10-09,Headphones,Home,12,2822,West
2038-10-10,Headphones,Home,16,8755,West
2038-10-11,TV,Fashion,17,7863,North
2038-10-12,Phone,Fashion,16,1565,East
2038-10-13,Tablet,Books,5,9477,North
2038-10-14,Phone,Fashion,1,6561,South
2038-10-15,Headphones,Books,19,4152,East
2038-10-16,Phone,Books,19,4931,North
2038-10-17,Laptop,Fashion,11,9542,West
2038-10-18,Headphones,Books,19,4653,North
2038-10-19,Phone,Books,15,4173,East
2038-10-20,Tablet,Books,14,3526,East
2038-10-21,TV,Home,6,7656,South
2038-10-22,Phone,Fashion,3,4347,South
2038-10-23,Laptop,Books,2,9223,West
2038-10-24,Headphones,Electronics,14,2941,West
2038-10-25,Phone,Electronics,2,5703,East
2038-10-26,Laptop,Fashion,11,5542,South
2038-10-27,Laptop,Electronics,8,1832,West
2038-10-28,Laptop,Electronics,14,8650,North
2038-10-29,Laptop,Electronics,11,2978,North
2038-10-30,Tablet,Books,12,4764,South
2038-10-31,TV,Electronics,13,2546,South
2038-11-01,Phone,Books,8,6325,North
2038-11-02,Tablet,Electronics,15,5193,East
2038-11-03,Tablet,Fashion,10,8988,North
2038-11-04,TV,Fashion,12,843,South
2038-11-05,Headphones,Home,11,2301,East
2038-11-06,Laptop,Home,6,963,West
2038-11-07,Phone,Electronics,13,3865,East
2038-11-08,Headphones,Fashion,3,4059,West
2038-11-09,Headphones,Home,1,4764,East
2038-11-10,Headphones,Electronics,15,7068,East
2038-11-11,Headphones,Home,3,8913,West
2038-11-12,Tablet,Home,9,8051,East
2038-11-13,Headphones,Fashion,13,8096,West
2038-11-14,Phone,Fashion,4,4902,East
2038-11-15,Phone,Books,9,1625,East
2038-11-16,TV,Books,8,5332,South
2038-11-17,Phone,Books,15,4158,North
2038-11-18,Laptop,Fashion,18,9115,South
2038-11-19,Headphones,Books,12,7936,South
2038-11-20,Tablet,Books,18,7098,West
2038-11-21,Laptop,Electronics,11,6798,North
2038-11-22,Headphones,Fashion,1,3258,North
2038-11-23,Tablet,Books,13,2043,East
2038-11-24,Laptop,Electronics,18,2257,North
2038-11-25,Tablet,Electronics,18,1336,South
2038-11-26,Tablet,Electronics,5,5587,West
2038-11-27,TV,Home,14,7306,East
2038-11-28,Headphones,Home,18,118,East
2038-11-29,Phone,Electronics,1,5817,North
2038-11-30,Laptop,Electronics,7,5972,South
2038-12-01,TV,Books,16,4919,North
2038-12-02,TV,Electronics,17,3702,South
2038-12-03,Tablet,Home,10,7754,North
2038-12-04,Headphones,Home,9,1850,South
2038-12-05,Phone,Home,18,7325,East
2038-12-06,Headphones,Fashion,13,5721,East
2038-12-07,Headphones,Books,11,393,South
2038-12-08,Headphones,Books,11,5915,West
2038-12-09,Headphones,Electronics,15,8202,South
2038-12-10,Phone,Books,11,8599,East
2038-12-11,Laptop,Electronics,8,2140,South
2038-12-12,Headphones,Electronics,7,1152,South
2038-12-13,Headphones,Home,4,5803,West
2038-12-14,Laptop,Home,17,8908,East
2038-12-15,Laptop,Books,11,6013,North
2038-12-16,TV,Fashion,2,8004,West
2038-12-17,TV,Books,16,2786,South
2038-12-18,Phone,Books,12,219,North
2038-12-19,Headphones,Home,8,6810,East
2038-12-20,Phone,Home,1,6778,North
2038-12-21,Headphones,Electronics,8,1612,West
2038-12-22,Laptop,Fashion,14,7054,West
2038-12-23,Phone,Electronics,5,1060,South
2038-12-24,TV,Home,18,4453,West
2038-12-25,Headphones,Books,16,8543,North
2038-12-26,Tablet,Home,1,1116,North
2038-12-27,Headphones,Home,15,1740,South
2038-12-28,Phone,Fashion,17,5434,North
2038-12-29,Tablet,Books,1,1554,South
2038-12-30,Phone,Fashion,5,4374,North
2038-12-31,Laptop,Fashion,12,9762,East
2039-01-01,Tablet,Home,15,9860,East
2039-01-02,Tablet,Home,15,1726,West
2039-01-03,Phone,Books,14,3116,South
2039-01-04,Laptop,Fashion,18,7612,West
2039-01-05,Headphones,Fashion,4,4354,North
2039-01-06,Laptop,Home,3,3665,South
2039-01-07,Phone,Home,1,9379,North
2039-01-08,Phone,Electronics,9,376,North
2039-01-09,Phone,Electronics,12,4067,West
2039-01-10,Tablet,Electronics,14,9039,South
2039-01-11,Headphones,Home,16,9426,West
2039-01-12,Laptop,Fashion,17,4186,North
2039-01-13,TV,Home,3,9199,South
2039-01-14,TV,Fashion,2,4851,East
2039-01-15,Phone,Electronics,11,1748,West
2039-01-16,TV,Fashion,9,9181,North
2039-01-17,Laptop,Books,4,9623,North
2039-01-18,Phone,Home,7,6016,West
2039-01-19,Phone,Books,14,5380,North
2039-01-20,Headphones,Fashion,8,1410,South
2039-01-21,Laptop,Home,10,8281,East
2039-01-22,Laptop,Books,7,1461,West
2039-01-23,Headphones,Books,6,7224,East
2039-01-24,Laptop,Fashion,13,8718,South
2039-01-25,TV,Books,3,4086,East
2039-01-26,TV,Electronics,13,2368,South
2039-01-27,TV,Home,9,9004,South
2039-01-28,Headphones,Home,4,7012,South
2039-01-29,Laptop,Electronics,15,4114,South
2039-01-30,Laptop,Books,19,2093,West
2039-01-31,Phone,Books,16,6759,West
2039-02-01,Phone,Fashion,3,2243,East
2039-02-02,Headphones,Books,16,9965,West
2039-02-03,Laptop,Fashion,12,7870,North
2039-02-04,Phone,Books,18,2960,East
2039-02-05,Laptop,Home,5,7047,East
2039-02-06,Phone,Home,6,6277,West
2039-02-07,Tablet,Home,11,7474,North
2039-02-08,TV,Electronics,4,8990,North
2039-02-09,Tablet,Home,19,8916,South
2039-02-10,TV,Fashion,2,1586,North
2039-02-11,Laptop,Home,19,2452,South
2039-02-12,Phone,Books,13,1306,West
2039-02-13,TV,Home,2,9590,North
2039-02-14,Headphones,Home,9,2421,East
2039-02-15,Headphones,Fashion,10,5483,North
2039-02-16,Headphones,Books,1,4489,South
2039-02-17,Headphones,Electronics,3,206,South
2039-02-18,Laptop,Books,12,2180,East
2039-02-19,Tablet,Books,3,1946,West
2039-02-20,TV,Fashion,2,8801,West
2039-02-21,Tablet,Electronics,16,4439,East
2039-02-22,Headphones,Books,17,2328,South
2039-02-23,Headphones,Fashion,8,4231,North
2039-02-24,Tablet,Home,16,4674,South
2039-02-25,Phone,Electronics,13,4748,North
2039-02-26,TV,Fashion,12,5106,East
2039-02-27,Headphones,Home,5,3315,West
2039-02-28,Tablet,Books,19,745,South
2039-03-01,Laptop,Books,5,4377,North
2039-03-02,Phone,Books,19,5374,North
2039-03-03,TV,Fashion,14,7369,North
2039-03-04,TV,Electronics,6,8697,South
2039-03-05,Laptop,Electronics,12,1826,North
2039-03-06,Phone,Home,15,7149,South
2039-03-07,TV,Fashion,16,9686,South
2039-03-08,Laptop,Home,16,8838,North
2039-03-09,TV,Fashion,18,5337,East
2039-03-10,Phone,Home,8,2187,South
2039-03-11,Tablet,Books,15,9034,East
2039-03-12,Tablet,Home,8,8840,South
2039-03-13,Headphones,Books,10,9311,East
2039-03-14,Phone,Home,17,1596,East
2039-03-15,Phone,Fashion,3,9343,North
2039-03-16,Tablet,Books,1,377,West
2039-03-17,Laptop,Fashion,8,4477,West
2039-03-18,Headphones,Fashion,6,7047,East
2039-03-19,TV,Electronics,9,9040,North
2039-03-20,Headphones,Fashion,8,6058,South
2039-03-21,Tablet,Fashion,6,1025,East
2039-03-22,TV,Electronics,5,3477,South
2039-03-23,Headphones,Home,12,8733,South
2039-03-24,Phone,Books,5,8253,North
2039-03-25,Laptop,Books,16,8226,East
2039-03-26,Laptop,Home,18,9233,East
2039-03-27,TV,Fashion,7,2914,North
2039-03-28,Phone,Electronics,14,174,West
2039-03-29,Phone,Fashion,10,5505,North
2039-03-30,Headphones,Fashion,19,123,South
2039-03-31,Tablet,Electronics,8,9364,East
2039-04-01,Headphones,Fashion,10,1441,West
2039-04-02,Laptop,Home,9,1943,South
2039-04-03,Headphones,Books,7,4751,East
2039-04-04,Headphones,Books,1,1237,South
2039-04-05,TV,Electronics,7,4783,North
2039-04-06,Laptop,Books,5,5727,North
2039-04-07,Tablet,Fashion,17,9001,North
2039-04-08,Headphones,Electronics,17,655,South
2039-04-09,Tablet,Electronics,18,6453,South
2039-04-10,Phone,Home,11,2270,South
2039-04-11,Phone,Fashion,9,932,West
2039-04-12,Tablet,Home,6,8468,East
2039-04-13,Phone,Home,7,2860,East
2039-04-14,Phone,Home,11,4046,South
2039-04-15,Tablet,Books,6,9841,South
2039-04-16,Laptop,Books,15,4576,South
2039-04-17,Tablet,Electronics,8,5970,East
2039-04-18,Phone,Fashion,2,8151,East
2039-04-19,TV,Electronics,2,9318,West
2039-04-20,Headphones,Fashion,9,5603,West
2039-04-21,TV,Books,18,9105,West
2039-04-22,Tablet,Fashion,10,7916,North
2039-04-23,Phone,Electronics,17,2267,East
2039-04-24,Laptop,Fashion,19,3914,West
2039-04-25,Laptop,Home,13,3187,West
2039-04-26,Phone,Books,7,8907,North
2039-04-27,Phone,Fashion,15,7331,South
2039-04-28,TV,Fashion,8,9278,North
2039-04-29,Phone,Fashion,1,2471,West
2039-04-30,Phone,Fashion,10,6092,North
2039-05-01,Laptop,Home,15,6437,West
2039-05-02,TV,Fashion,10,943,North
2039-05-03,Tablet,Fashion,6,5400,South
2039-05-04,Tablet,Home,19,4693,North
2039-05-05,Phone,Fashion,18,1202,East
2039-05-06,Headphones,Electronics,5,5327,North
2039-05-07,Phone,Home,8,5078,West
2039-05-08,Laptop,Electronics,16,7037,North
2039-05-09,Laptop,Electronics,19,5957,North
2039-05-10,Phone,Books,1,8358,West
2039-05-11,Phone,Electronics,1,1418,East
2039-05-12,Tablet,Electronics,17,936,South
2039-05-13,Laptop,Electronics,8,895,North
2039-05-14,Tablet,Electronics,1,4356,West
2039-05-15,Tablet,Electronics,6,5417,West
2039-05-16,Laptop,Home,12,3123,West
2039-05-17,Phone,Fashion,2,2046,East
2039-05-18,Tablet,Fashion,19,663,North
2039-05-19,Headphones,Books,13,858,North
2039-05-20,Headphones,Fashion,19,9857,South
2039-05-21,Tablet,Electronics,12,9876,South
2039-05-22,Laptop,Fashion,9,4503,West
2039-05-23,Tablet,Electronics,6,987,East
2039-05-24,Laptop,Books,17,230,North
2039-05-25,Laptop,Fashion,18,2600,West
2039-05-26,Tablet,Electronics,3,3513,East
2039-05-27,Tablet,Fashion,12,6243,South
2039-05-28,Headphones,Books,18,6090,North
2039-05-29,Phone,Electronics,4,7383,South
2039-05-30,Laptop,Home,8,7050,North
2039-05-31,Headphones,Home,12,2222,North
2039-06-01,Laptop,Home,10,3784,North
2039-06-02,Tablet,Books,18,8950,West
2039-06-03,Laptop,Fashion,2,4361,East
2039-06-04,Tablet,Home,18,4245,North
2039-06-05,Headphones,Books,2,2647,South
2039-06-06,Phone,Books,8,1103,North
2039-06-07,Tablet,Books,11,489,East
2039-06-08,Phone,Books,1,5509,South
2039-06-09,TV,Electronics,6,3059,East
2039-06-10,Tablet,Home,7,7863,North
2039-06-11,TV,Home,3,154,East
2039-06-12,Tablet,Books,11,8625,South
2039-06-13,Phone,Home,6,9124,South
2039-06-14,Phone,Electronics,4,1480,South
2039-06-15,Phone,Home,16,3546,West
2039-06-16,Headphones,Electronics,11,300,East
2039-06-17,Tablet,Fashion,15,9558,South
2039-06-18,Tablet,Home,9,8578,South
2039-06-19,Phone,Fashion,5,1929,North
2039-06-20,Headphones,Electronics,11,5141,North
2039-06-21,Headphones,Electronics,5,1512,South
2039-06-22,Laptop,Fashion,10,4498,South
2039-06-23,Laptop,Electronics,1,9082,South
2039-06-24,Tablet,Home,10,8120,South
2039-06-25,Laptop,Books,9,1701,North
2039-06-26,TV,Electronics,12,6237,South
2039-06-27,Headphones,Fashion,17,4348,West
2039-06-28,TV,Fashion,12,8196,South
2039-06-29,Tablet,Electronics,12,3966,East
2039-06-30,Laptop,Electronics,6,2553,South
2039-07-01,Headphones,Books,6,4515,South
2039-07-02,Laptop,Fashion,15,5809,East
2039-07-03,Headphones,Electronics,13,9340,North
2039-07-04,Headphones,Electronics,9,4859,East
2039-07-05,Tablet,Fashion,4,4517,South
2039-07-06,Phone,Books,8,3428,North
2039-07-07,Headphones,Electronics,18,9803,East
2039-07-08,TV,Fashion,13,113,South
2039-07-09,Tablet,Fashion,1,3304,West
2039-07-10,Phone,Home,8,8106,East
2039-07-11,Phone,Electronics,19,6579,East
2039-07-12,Headphones,Home,14,8622,West
2039-07-13,Headphones,Fashion,7,8907,East
2039-07-14,Headphones,Home,18,5460,East
2039-07-15,TV,Fashion,3,8899,South
2039-07-16,Tablet,Fashion,9,4371,North
2039-07-17,TV,Books,14,7898,North
2039-07-18,Laptop,Home,13,7294,South
2039-07-19,Phone,Electronics,2,3151,North
2039-07-20,Phone,Electronics,8,8014,South
2039-07-21,Laptop,Fashion,16,3478,South
2039-07-22,Tablet,Fashion,7,842,North
2039-07-23,Phone,Fashion,18,4123,South
2039-07-24,Tablet,Electronics,6,9123,North
2039-07-25,Laptop,Home,13,5360,East
2039-07-26,Headphones,Home,7,5163,West
2039-07-27,Headphones,Books,1,8186,South
2039-07-28,TV,Fashion,4,5928,South
2039-07-29,Headphones,Books,16,6650,West
2039-07-30,TV,Electronics,7,1858,South
2039-07-31,Phone,Books,4,4677,South
2039-08-01,Headphones,Home,6,6687,South
2039-08-02,TV,Fashion,3,3183,North
2039-08-03,Headphones,Electronics,2,7706,West
2039-08-04,Headphones,Books,17,1485,East
2039-08-05,Headphones,Home,1,7795,West
2039-08-06,Laptop,Books,4,764,South
2039-08-07,TV,Electronics,7,6786,East
2039-08-08,Phone,Fashion,17,9379,South
2039-08-09,Phone,Fashion,3,8583,South
2039-08-10,Tablet,Books,16,4927,West
2039-08-11,Headphones,Books,6,3332,South
2039-08-12,Headphones,Home,9,2598,South
2039-08-13,Phone,Fashion,14,4951,East
2039-08-14,Tablet,Fashion,2,120,North
2039-08-15,Headphones,Electronics,5,5412,South
2039-08-16,Tablet,Electronics,17,8922,South
2039-08-17,TV,Fashion,11,3241,East
2039-08-18,Laptop,Fashion,11,5396,South
2039-08-19,Headphones,Home,12,4092,West
2039-08-20,Phone,Home,13,9875,West
2039-08-21,Tablet,Fashion,3,9765,North
2039-08-22,Headphones,Electronics,15,3027,East
2039-08-23,Tablet,Fashion,3,2625,North
2039-08-24,Phone,Home,3,3379,North
2039-08-25,TV,Fashion,16,6439,East
2039-08-26,Phone,Books,14,4330,South
2039-08-27,Tablet,Fashion,2,3326,East
2039-08-28,Phone,Fashion,8,1490,North
2039-08-29,Headphones,Fashion,1,143,North
2039-08-30,Tablet,Electronics,16,1460,East
2039-08-31,Headphones,Home,4,5706,North
2039-09-01,TV,Books,19,7966,South
2039-09-02,Phone,Books,9,7905,West
2039-09-03,Phone,Fashion,10,5418,South
2039-09-04,Phone,Books,1,7918,South
2039-09-05,Headphones,Fashion,14,9338,West
2039-09-06,Laptop,Electronics,10,524,North
2039-09-07,Laptop,Fashion,2,9434,South
2039-09-08,TV,Home,15,2251,South
2039-09-09,TV,Books,17,4604,North
2039-09-10,Phone,Home,18,5415,East
2039-09-11,Laptop,Home,7,5664,South
2039-09-12,Headphones,Fashion,12,7376,East
2039-09-13,Phone,Fashion,16,8656,North
2039-09-14,Headphones,Books,10,4322,North
2039-09-15,TV,Books,17,2220,West
2039-09-16,Phone,Home,13,6408,North
2039-09-17,Headphones,Books,3,4613,East
2039-09-18,Laptop,Electronics,11,949,East
2039-09-19,Laptop,Electronics,6,1135,West
2039-09-20,Phone,Fashion,13,7971,North
2039-09-21,Phone,Electronics,4,9963,West
2039-09-22,TV,Fashion,17,7715,South
2039-09-23,Phone,Home,4,6175,North
2039-09-24,TV,Electronics,19,9685,South
2039-09-25,Phone,Electronics,18,2290,West
2039-09-26,Headphones,Electronics,5,5010,South
2039-09-27,Phone,Home,18,5552,West
2039-09-28,Laptop,Books,7,1321,South
2039-09-29,Phone,Fashion,2,5761,West
2039-09-30,Tablet,Electronics,15,1542,North
2039-10-01,Laptop,Electronics,12,9337,East
2039-10-02,TV,Fashion,19,7889,East
2039-10-03,Laptop,Fashion,9,953,North
2039-10-04,TV,Fashion,19,8879,East
2039-10-05,Headphones,Fashion,10,4610,South
2039-10-06,Headphones,Books,19,4968,South
2039-10-07,Phone,Home,9,3529,West
2039-10-08,Tablet,Home,18,1199,South
2039-10-09,TV,Electronics,15,6006,East
2039-10-10,Phone,Books,19,877,West
2039-10-11,Headphones,Books,4,5771,North
2039-10-12,Laptop,Books,1,1334,South
2039-10-13,TV,Home,6,4792,North
2039-10-14,Laptop,Books,16,512,North
2039-10-15,Phone,Home,3,4056,South
2039-10-16,Laptop,Fashion,4,2141,East
2039-10-17,Tablet,Home,15,2510,North
2039-10-18,Phone,Electronics,16,9948,West
2039-10-19,Headphones,Home,17,5711,South
2039-10-20,Headphones,Fashion,3,8052,East
2039-10-21,Phone,Home,10,2151,South
2039-10-22,Laptop,Books,15,7232,East
2039-10-23,Headphones,Home,19,8211,East
2039-10-24,TV,Books,16,5242,South
2039-10-25,Phone,Home,1,7885,North
2039-10-26,TV,Fashion,10,3320,West
2039-10-27,Phone,Fashion,18,7273,East
2039-10-28,Tablet,Electronics,7,9661,West
2039-10-29,TV,Electronics,10,1572,South
2039-10-30,Tablet,Fashion,15,5084,North
2039-10-31,TV,Fashion,7,7717,East
2039-11-01,Tablet,Fashion,7,8556,South
2039-11-02,Tablet,Home,10,7173,North
2039-11-03,TV,Home,7,4646,South
2039-11-04,Headphones,Home,14,9162,North
2039-11-05,Phone,Books,8,4220,East
2039-11-06,Phone,Home,11,2071,East
2039-11-07,Laptop,Electronics,2,1402,West
2039-11-08,Laptop,Fashion,3,3419,South
2039-11-09,Phone,Books,10,1120,North
2039-11-10,Tablet,Books,7,5998,North
