date,product,category,quantity,sales,region
2024-05-05,Charger,Mobile,30,626.65,Southeast
2024-05-05,Microwave,Appliances,9,2006.06,South
2024-05-05,Desk Lamp,Electronics,2,64.34,Northeast
2024-05-05,Speaker,Electronics,24,3313.19,Northwest
2024-05-05,Bed,Furniture,21,14717.73,West
2024-05-06,Bookshelf,Furniture,12,2965.57,Central
2024-05-06,Blender,Appliances,47,6488.5,West
2024-05-06,Underwear,Clothing,27,653.48,Southeast
2024-05-06,Sweater,Clothing,39,1653.27,South
2024-05-06,Socks,Clothing,10,148.41,West
2024-05-06,Cabinet,Furniture,37,7028.98,South
2024-05-06,Bed,Furniture,32,17481.52,Central
2024-05-07,Pillow,Furniture,41,2087.82,North
2024-05-07,Bookshelf,Furniture,39,14227.62,North
2024-05-07,Mattress,Furniture,15,9342.07,East
2024-05-07,Motherboard,Electronics,29,10116.28,Northeast
2024-05-07,Cabinet,Furniture,17,7092.0,Northeast
2024-05-07,USB Cable,Electronics,3,44.91,North
2024-05-07,Blanket,Furniture,41,3602.01,South
2024-05-07,Desk,Furniture,32,21913.22,Southeast
2024-05-07,Desk,Furniture,36,9743.64,Northwest
2024-05-07,Screen Protector,Mobile,33,514.18,Central
2024-05-08,Earbuds,Mobile,12,1269.56,North
2024-05-08,Webcam,Electronics,34,2237.29,Northwest
2024-05-08,Shirt,Clothing,18,489.47,Northwest
2024-05-08,Power Bank,Mobile,4,111.26,Northeast
2024-05-08,USB Cable,Electronics,29,190.02,North
2024-05-09,Cabinet,Furniture,50,7607.3,Northeast
2024-05-09,Earbuds,Mobile,10,2013.78,Northwest
2024-05-09,External SSD,Electronics,43,5260.12,East
2024-05-09,Tablet,Mobile,1,709.75,Northeast
2024-05-10,Blender,Appliances,45,4474.19,East
2024-05-10,T-Shirt,Clothing,25,597.07,Southeast
2024-05-10,Power Bank,Mobile,5,210.5,East
2024-05-10,Phone,Mobile,34,22336.86,South
2024-05-10,Power Supply,Electronics,15,2437.88,Northwest
2024-05-10,Blanket,Furniture,25,1713.11,East
2024-05-10,Webcam,Electronics,37,1953.95,Northwest
2024-05-10,Power Bank,Mobile,29,1447.96,West
2024-05-10,Hat,Clothing,24,619.45,North
2024-05-10,Smart Watch,Mobile,36,13556.51,Northeast
2024-05-10,Headphones,Electronics,24,4213.0,Northwest
2024-05-10,Mouse,Electronics,17,997.22,South
2024-05-11,Screen Protector,Mobile,31,357.77,Southeast
2024-05-11,Kettle,Appliances,43,3850.62,North
2024-05-11,Webcam,Electronics,28,1212.59,Northeast
2024-05-12,Toaster,Appliances,8,615.64,East
2024-05-12,Desk,Furniture,28,16716.78,South
2024-05-12,Power Supply,Electronics,47,5342.72,South
2024-05-12,Microphone,Electronics,1,125.08,Central
2024-05-12,Monitor,Electronics,5,2315.49,Northwest
2024-05-13,Tablet,Mobile,40,27396.78,Central
2024-05-13,Chair,Furniture,38,9197.77,West
2024-05-13,Phone,Mobile,19,11239.94,North
2024-05-13,Earbuds,Mobile,27,2972.44,West
2024-05-13,Shirt,Clothing,14,655.05,Central
2024-05-14,Speaker,Electronics,23,1547.92,Southeast
2024-05-14,Motherboard,Electronics,25,8364.37,North
2024-05-14,External SSD,Electronics,40,2349.11,West
2024-05-14,Bed,Furniture,12,6650.53,North
2024-05-14,Sofa,Furniture,22,31193.72,North
2024-05-14,Screen Protector,Mobile,47,792.7,Northwest
2024-05-14,RAM,Electronics,18,3046.33,Northeast
2024-05-15,HDMI Cable,Electronics,33,308.94,North
2024-05-15,Underwear,Clothing,11,148.52,East
2024-05-15,Graphics Card,Electronics,4,1040.48,West
2024-05-15,Cooler,Electronics,32,1647.1,Northeast
2024-05-15,Case,Electronics,33,3387.49,Southeast
2024-05-15,RAM,Electronics,44,6956.76,North
2024-05-15,Dishwasher,Appliances,22,26119.66,North
2024-05-16,Chair,Furniture,31,10686.46,Central
2024-05-16,Toaster,Appliances,27,844.56,Central
2024-05-16,Cooler,Electronics,31,1958.38,Northeast
2024-05-16,Case,Electronics,1,92.73,Northwest
2024-05-16,Desktop,Electronics,7,5384.88,East
2024-05-16,Charger,Mobile,12,313.39,South
2024-05-16,Headphones,Electronics,37,3069.11,Southeast
2024-05-16,Headphones,Electronics,13,2277.12,East
2024-05-16,Laptop,Electronics,49,64786.12,South
2024-05-17,Blender,Appliances,30,2468.07,Southeast
2024-05-17,Webcam,Electronics,6,577.47,Northwest
2024-05-17,Sweater,Clothing,28,1428.26,East
2024-05-17,Pants,Clothing,27,2583.02,Southeast
2024-05-17,Bookshelf,Furniture,41,4905.3,North
2024-05-17,Blanket,Furniture,18,645.33,East
2024-05-17,HDMI Cable,Electronics,46,596.84,Northeast
2024-05-17,USB Cable,Electronics,5,27.77,West
2024-05-17,Gaming Chair,Electronics,2,691.04,East
2024-05-17,Phone Case,Mobile,36,600.29,East
2024-05-17,Pillow,Furniture,7,462.96,South
2024-05-17,Microphone,Electronics,30,4282.59,Northwest
2024-05-17,Earbuds,Mobile,24,3787.78,West
2024-05-18,Sofa,Furniture,24,21419.96,East
2024-05-18,Hat,Clothing,11,263.93,Central
2024-05-18,Earbuds,Mobile,9,1145.25,West
2024-05-18,Headphones,Electronics,10,1078.15,East
2024-05-18,Microphone,Electronics,42,3555.05,West
2024-05-18,Power Supply,Electronics,9,1758.88,Southeast
2024-05-18,Monitor,Electronics,24,9268.81,Southeast
2024-05-18,Table,Furniture,30,15243.98,West
2024-05-18,Underwear,Clothing,36,403.91,West
2024-05-18,Tablet,Mobile,32,16651.65,Central
2024-05-18,RAM,Electronics,20,1712.64,Central
2024-05-18,Shoes,Clothing,22,1103.22,North
2024-05-19,Bookshelf,Furniture,6,1228.93,Northwest
2024-05-19,Kettle,Appliances,35,3003.31,Northeast
2024-05-19,Shoes,Clothing,47,4551.46,Northeast
2024-05-19,Case,Electronics,31,1840.95,Central
2024-05-19,Desk,Furniture,9,6395.72,Southeast
2024-05-19,External SSD,Electronics,50,6626.79,Northwest
2024-05-19,Gaming Chair,Electronics,47,15908.87,North
2024-05-19,Underwear,Clothing,13,131.42,Central
2024-05-19,Bed,Furniture,25,23073.51,East
2024-05-19,Sofa,Furniture,3,3759.87,Central
2024-05-19,Case,Electronics,20,2225.49,East
2024-05-19,Headphones,Electronics,3,172.35,Northwest
2024-05-20,Mouse,Electronics,31,870.26,Central
2024-05-20,Keyboard,Electronics,46,4876.14,North
2024-05-20,Shirt,Clothing,10,577.31,Central
2024-05-20,HDMI Cable,Electronics,25,228.08,Southeast
2024-05-20,Desk,Furniture,17,8308.54,South
2024-05-20,Jeans,Clothing,19,1843.34,South
2024-05-20,Table,Furniture,37,15342.57,West
2024-05-20,Shoes,Clothing,46,3762.15,South
2024-05-20,Charger,Mobile,8,337.33,Northwest
2024-05-20,Motherboard,Electronics,30,3917.17,South
2024-05-20,Chair,Furniture,45,17097.18,West
2024-05-20,Speaker,Electronics,42,8394.88,North
2024-05-20,Pants,Clothing,45,3025.11,Northeast
2024-05-20,HDMI Cable,Electronics,34,776.27,Central
2024-05-21,Laptop,Electronics,6,5743.74,Northwest
2024-05-21,Keyboard,Electronics,48,3606.44,North
2024-05-21,Jacket,Clothing,12,1938.76,Northwest
2024-05-21,USB Cable,Electronics,13,244.76,Northwest
2024-05-21,Microphone,Electronics,5,636.61,South
2024-05-21,Charger,Mobile,28,862.52,West
2024-05-21,Phone,Mobile,50,48819.26,East
2024-05-21,External SSD,Electronics,15,1489.26,West
2024-05-22,Chair,Furniture,23,8796.95,North
2024-05-22,Sofa,Furniture,24,25418.25,East
2024-05-22,Earbuds,Mobile,19,2146.98,Northwest
2024-05-23,Pillow,Furniture,49,3600.79,Northeast
2024-05-23,Toaster,Appliances,1,58.44,West
2024-05-23,Cabinet,Furniture,43,8289.58,Northeast
2024-05-23,Mattress,Furniture,23,22408.93,Northeast
2024-05-23,Desk Lamp,Electronics,36,1551.17,Northeast
2024-05-23,T-Shirt,Clothing,16,305.31,Northwest
2024-05-23,Refrigerator,Appliances,26,16860.02,North
2024-05-23,Laptop,Electronics,5,7307.68,South
2024-05-24,Tablet,Mobile,41,15977.02,Northeast
2024-05-24,Bed,Furniture,21,24505.47,Northeast
2024-05-24,Motherboard,Electronics,44,16234.14,Northwest
2024-05-24,Keyboard,Electronics,44,5750.43,Southeast
2024-05-25,Bed,Furniture,37,42871.71,East
2024-05-25,Blanket,Furniture,22,704.2,Northwest
2024-05-25,Earbuds,Mobile,12,2433.97,Southeast
2024-05-25,Monitor,Electronics,44,14738.98,East
2024-05-25,Underwear,Clothing,35,828.06,Northeast
2024-05-25,Case,Electronics,8,689.95,Southeast
2024-05-25,Refrigerator,Appliances,49,93029.19,North
2024-05-26,T-Shirt,Clothing,32,503.59,Northwest
2024-05-26,Power Supply,Electronics,9,1749.74,South
2024-05-26,Bed,Furniture,16,16443.13,Southeast
2024-05-26,Tablet,Mobile,21,11823.07,West
2024-05-26,Shoes,Clothing,45,3578.54,Central
2024-05-26,Sweater,Clothing,50,2845.32,Southeast
2024-05-26,Blender,Appliances,15,1615.28,West
2024-05-26,Graphics Card,Electronics,36,28250.21,Northwest
2024-05-26,Sweater,Clothing,32,2138.37,South
2024-05-26,Charger,Mobile,31,1250.62,South
2024-05-26,Desk Lamp,Electronics,16,411.7,West
2024-05-26,Case,Electronics,31,2568.54,Southeast
2024-05-26,Power Bank,Mobile,36,1869.67,North
2024-05-26,Graphics Card,Electronics,12,5408.77,North
2024-05-26,Power Supply,Electronics,48,7318.37,East
2024-05-26,Bed,Furniture,7,3011.32,East
2024-05-26,Laptop,Electronics,42,44170.83,Central
2024-05-26,Underwear,Clothing,32,888.96,North
2024-05-27,Jacket,Clothing,12,1660.81,Northwest
2024-05-27,Earbuds,Mobile,7,1611.43,West
2024-05-27,RAM,Electronics,25,3361.88,Southeast
2024-05-27,Tablet,Mobile,11,5178.5,West
2024-05-27,Mouse,Electronics,21,1229.35,East
2024-05-27,Bookshelf,Furniture,21,7369.49,East
2024-05-27,Hat,Clothing,3,104.66,North
2024-05-27,Shirt,Clothing,16,513.13,Northeast
2024-05-27,Laptop,Electronics,12,13019.93,Central
2024-05-28,Mouse,Electronics,28,1138.81,North
2024-05-28,Pillow,Furniture,30,1395.21,Northeast
2024-05-28,Shirt,Clothing,13,648.49,Northwest
2024-05-29,Graphics Card,Electronics,7,2441.0,East
2024-05-29,Socks,Clothing,15,299.4,Northeast
2024-05-29,Chair,Furniture,33,7710.28,South
2024-05-29,Mattress,Furniture,19,7727.07,Northwest
2024-05-29,Motherboard,Electronics,17,5836.48,West
2024-05-29,T-Shirt,Clothing,6,160.5,Southeast
2024-05-30,USB Cable,Electronics,5,47.45,Northwest
2024-05-30,Charger,Mobile,31,691.64,West
2024-05-30,Charger,Mobile,9,281.38,Central
2024-05-31,RAM,Electronics,24,1994.6,North
2024-05-31,Power Bank,Mobile,43,2396.49,East
2024-05-31,Mattress,Furniture,11,8372.24,East
2024-05-31,USB Cable,Electronics,27,531.97,North
2024-05-31,Phone,Mobile,40,21957.48,Southeast
2024-05-31,Power Supply,Electronics,16,2793.75,Northeast
2024-05-31,External SSD,Electronics,36,3207.33,North
2024-05-31,Speaker,Electronics,33,2232.89,Southeast
2024-06-01,Tablet,Mobile,50,19144.57,North
2024-06-01,Headphones,Electronics,10,893.52,North
2024-06-01,Dishwasher,Appliances,34,25751.54,South
2024-06-01,Power Bank,Mobile,47,3891.68,Central
2024-06-01,Sofa,Furniture,3,2194.43,Central
2024-06-01,Desk,Furniture,28,20517.96,Northeast
2024-06-02,Table,Furniture,40,10711.73,West
2024-06-02,T-Shirt,Clothing,5,107.89,South
2024-06-02,Dishwasher,Appliances,5,4124.55,East
2024-06-02,Bed,Furniture,47,46171.83,North
2024-06-02,Sofa,Furniture,35,35231.44,Northwest
2024-06-03,Pants,Clothing,2,89.75,North
2024-06-03,Microphone,Electronics,4,841.18,Central
2024-06-03,Bed,Furniture,33,15917.41,East
2024-06-03,Microwave,Appliances,28,6209.53,Central
2024-06-03,Sofa,Furniture,12,16225.55,Northeast
2024-06-03,Tablet,Mobile,13,6045.39,South
2024-06-03,Bookshelf,Furniture,50,15178.39,North
2024-06-03,Phone Case,Mobile,45,1436.05,Central
2024-06-03,Laptop,Electronics,4,4053.39,Northwest
2024-06-03,Desk Lamp,Electronics,19,1062.2,West
2024-06-04,Case,Electronics,43,5809.27,North
2024-06-04,Case,Electronics,44,1890.79,Central
2024-06-04,Sofa,Furniture,12,9304.97,North
2024-06-04,Desk Lamp,Electronics,34,3326.89,Central
2024-06-04,Pillow,Furniture,50,3457.9,South
2024-06-04,Power Bank,Mobile,47,2116.49,Northwest
2024-06-05,Graphics Card,Electronics,13,2612.33,Central
2024-06-05,Kettle,Appliances,36,2004.23,Northwest
2024-06-05,HDMI Cable,Electronics,24,566.52,Northeast
2024-06-05,Dishwasher,Appliances,40,37860.31,Northwest
2024-06-05,Pants,Clothing,4,191.22,Southeast
2024-06-05,Bookshelf,Furniture,44,5468.66,West
2024-06-05,Refrigerator,Appliances,30,33649.85,South
2024-06-05,Blanket,Furniture,39,2718.03,Central
2024-06-05,Graphics Card,Electronics,32,9100.35,South
2024-06-05,Pants,Clothing,12,839.11,Northeast
2024-06-05,Toaster,Appliances,19,1119.24,Central
2024-06-05,Case,Electronics,27,2886.53,Northeast
2024-06-05,Power Bank,Mobile,34,977.34,North
2024-06-06,Pillow,Furniture,50,1979.13,Northwest
2024-06-06,Desktop,Electronics,13,10378.02,East
2024-06-06,Power Supply,Electronics,47,2846.24,North
2024-06-06,Monitor,Electronics,30,11790.07,Central
2024-06-06,Bookshelf,Furniture,33,9645.78,South
2024-06-06,Shoes,Clothing,37,3391.3,West
2024-06-06,Underwear,Clothing,3,50.03,Northwest
2024-06-07,Phone,Mobile,33,22889.88,Central
2024-06-07,Pillow,Furniture,46,2733.78,Southeast
2024-06-07,Microphone,Electronics,10,905.62,Northwest
2024-06-07,Shoes,Clothing,50,3033.45,East
2024-06-07,Keyboard,Electronics,18,1697.6,South
2024-06-07,Monitor,Electronics,45,17758.62,West
2024-06-07,Keyboard,Electronics,1,98.46,Northeast
2024-06-07,Headphones,Electronics,43,8424.48,Northwest
2024-06-07,Dishwasher,Appliances,15,16937.84,Southeast
2024-06-08,Coffee Maker,Appliances,41,4768.55,Southeast
2024-06-08,Earbuds,Mobile,9,2643.94,South
2024-06-08,Blanket,Furniture,39,3706.4,North
2024-06-08,Phone,Mobile,25,24905.99,Northeast
2024-06-09,Pillow,Furniture,13,335.65,Southeast
2024-06-09,Bookshelf,Furniture,37,10423.15,East
2024-06-09,Blanket,Furniture,37,1608.03,Northeast
2024-06-09,Cooler,Electronics,33,1388.32,West
2024-06-09,Mouse,Electronics,45,1798.85,Northwest
2024-06-09,Motherboard,Electronics,45,14928.49,South
2024-06-09,Blanket,Furniture,32,2729.39,Central
2024-06-09,Cooler,Electronics,10,499.13,West
2024-06-09,Tablet,Mobile,20,13463.33,North
2024-06-10,Sweater,Clothing,9,379.28,West
2024-06-10,Blanket,Furniture,50,2052.14,Northwest
2024-06-10,Power Bank,Mobile,34,2420.22,Northwest
2024-06-10,Speaker,Electronics,48,4170.8,Southeast
2024-06-10,Tablet,Mobile,38,20963.51,South
2024-06-10,Power Supply,Electronics,25,2944.97,Northwest
2024-06-10,Bed,Furniture,46,44025.84,West
2024-06-10,Pillow,Furniture,46,1357.12,West
2024-06-10,Keyboard,Electronics,19,1785.15,West
2024-06-10,Earbuds,Mobile,15,3550.37,Central
2024-06-10,Tablet,Mobile,5,1989.07,Northeast
2024-06-10,Shoes,Clothing,13,1086.66,Central
2024-06-10,Laptop,Electronics,27,34105.46,Central
2024-06-11,Microwave,Appliances,26,5281.19,South
2024-06-11,Mattress,Furniture,31,28600.55,South
2024-06-11,Cooler,Electronics,17,1235.78,West
2024-06-11,Cabinet,Furniture,9,3318.82,Central
2024-06-11,Toaster,Appliances,49,1411.37,North
2024-06-11,Power Supply,Electronics,32,2695.06,Southeast
2024-06-11,Desktop,Electronics,48,44077.9,South
2024-06-11,Laptop,Electronics,10,11301.68,South
2024-06-11,T-Shirt,Clothing,28,1095.73,Northwest
2024-06-12,HDMI Cable,Electronics,37,757.91,West
2024-06-12,Phone Case,Mobile,44,1010.74,West
2024-06-12,Shoes,Clothing,40,5672.17,Northwest
2024-06-12,Jeans,Clothing,50,3994.44,Central
2024-06-12,Webcam,Electronics,48,3024.17,North
2024-06-12,Hat,Clothing,44,1020.09,South
2024-06-12,Microwave,Appliances,5,610.86,Southeast
2024-06-12,Smart Watch,Mobile,43,13792.21,Southeast
2024-06-12,Underwear,Clothing,8,144.81,Central
2024-06-12,Shirt,Clothing,49,1670.39,South
2024-06-12,Dishwasher,Appliances,7,7687.23,Southeast
2024-06-12,Power Bank,Mobile,10,823.29,Central
2024-06-13,Blender,Appliances,42,2322.47,Central
2024-06-13,Gaming Chair,Electronics,45,15460.17,Southeast
2024-06-13,Phone,Mobile,4,3403.02,North
2024-06-13,T-Shirt,Clothing,24,440.58,Central
2024-06-13,Power Supply,Electronics,10,780.36,West
2024-06-13,Screen Protector,Mobile,31,262.74,Southeast
2024-06-14,Cabinet,Furniture,36,14337.65,South
2024-06-14,Cooler,Electronics,21,1980.75,Southeast
2024-06-14,Jacket,Clothing,15,1673.36,Northwest
2024-06-14,Microwave,Appliances,37,10932.24,Northeast
2024-06-14,Keyboard,Electronics,32,2834.83,West
2024-06-14,Gaming Chair,Electronics,15,4135.76,North
2024-06-14,Hat,Clothing,36,1642.21,North
2024-06-14,Microphone,Electronics,10,2068.0,Southeast
2024-06-14,Headphones,Electronics,35,9216.74,Northeast
2024-06-14,Headphones,Electronics,36,7208.99,West
2024-06-14,Desk Lamp,Electronics,36,833.27,East
2024-06-14,Mouse,Electronics,35,2231.17,East
2024-06-15,Sofa,Furniture,49,61005.82,West
2024-06-15,Bookshelf,Furniture,50,9269.13,East
2024-06-15,HDMI Cable,Electronics,26,484.52,North
2024-06-15,Laptop,Electronics,43,44814.82,South
2024-06-15,Jacket,Clothing,25,3525.62,West
2024-06-15,Cooler,Electronics,18,494.41,East
2024-06-15,Screen Protector,Mobile,46,735.95,East
2024-06-15,Phone Case,Mobile,15,419.53,Northwest
2024-06-16,Pants,Clothing,8,703.68,Central
2024-06-16,Jacket,Clothing,15,1645.31,Central
2024-06-16,Desk,Furniture,43,29681.29,North
2024-06-16,HDMI Cable,Electronics,11,98.01,Northwest
2024-06-16,Smart Watch,Mobile,22,6097.74,Southeast
2024-06-16,Mouse,Electronics,50,2883.85,East
2024-06-16,Microwave,Appliances,47,5182.74,West
2024-06-16,Headphones,Electronics,23,2434.14,West
2024-06-16,Underwear,Clothing,21,314.27,West
2024-06-16,Earbuds,Mobile,19,3499.28,Southeast
2024-06-16,External SSD,Electronics,27,2817.19,Northeast
2024-06-17,Socks,Clothing,1,13.49,Central
2024-06-17,Power Bank,Mobile,8,168.11,East
2024-06-17,Earbuds,Mobile,41,3045.93,East
2024-06-17,Desk Lamp,Electronics,22,930.34,Northwest
2024-06-17,Coffee Maker,Appliances,8,1234.78,East
2024-06-17,Dishwasher,Appliances,48,47308.97,East
2024-06-17,Pillow,Furniture,22,547.58,East
2024-06-17,Jacket,Clothing,7,732.36,Central
2024-06-17,External SSD,Electronics,4,316.23,Central
2024-06-17,Smart Watch,Mobile,11,4140.95,Northeast
2024-06-17,Hat,Clothing,2,50.47,South
2024-06-17,Motherboard,Electronics,36,11691.3,East
2024-06-17,Phone,Mobile,50,35366.62,South
2024-06-17,Dishwasher,Appliances,11,12045.6,East
2024-06-18,Jacket,Clothing,50,7711.7,South
2024-06-18,Gaming Chair,Electronics,9,2308.21,Southeast
2024-06-18,Desk,Furniture,17,5137.26,North
2024-06-18,Speaker,Electronics,4,589.03,North
2024-06-18,Desk,Furniture,40,22535.22,Central
2024-06-18,Sofa,Furniture,21,30590.4,Northwest
2024-06-18,Dishwasher,Appliances,42,45705.63,East
2024-06-18,Desktop,Electronics,42,36001.04,South
2024-06-18,Headphones,Electronics,16,1495.25,East
2024-06-18,Socks,Clothing,30,189.63,North
2024-06-18,RAM,Electronics,42,5527.99,South
2024-06-18,USB Cable,Electronics,20,390.31,Northeast
2024-06-18,Motherboard,Electronics,49,12457.81,East
2024-06-19,Speaker,Electronics,43,3803.12,South
2024-06-19,Kettle,Appliances,49,1950.06,West
2024-06-19,Pants,Clothing,43,3907.88,Northeast
2024-06-19,Smart Watch,Mobile,34,16698.39,South
2024-06-19,Desk,Furniture,44,31773.28,Southeast
2024-06-19,Blender,Appliances,17,840.41,Northeast
2024-06-20,Phone,Mobile,44,26265.65,West
2024-06-20,Microphone,Electronics,1,67.94,East
2024-06-20,Jacket,Clothing,45,5848.15,Northeast
2024-06-20,Socks,Clothing,38,304.18,Northwest
2024-06-20,Tablet,Mobile,29,21453.29,Northeast
2024-06-20,Monitor,Electronics,42,12988.83,North
2024-06-20,Mouse,Electronics,40,926.66,Central
2024-06-21,Phone Case,Mobile,13,593.79,South
2024-06-21,Hat,Clothing,8,227.23,North
2024-06-21,External SSD,Electronics,48,3621.78,Southeast
2024-06-21,Pillow,Furniture,5,156.45,North
2024-06-22,Microwave,Appliances,3,375.74,Southeast
2024-06-22,Desk,Furniture,38,9932.72,Northwest
2024-06-22,HDMI Cable,Electronics,10,224.27,North
2024-06-22,External SSD,Electronics,42,4679.9,Central
2024-06-22,Kettle,Appliances,29,2020.61,Central
2024-06-22,Earbuds,Mobile,34,7370.63,Southeast
2024-06-22,Socks,Clothing,8,157.1,Northeast
2024-06-22,Shirt,Clothing,48,1182.53,Northwest
2024-06-22,Toaster,Appliances,47,1405.43,Northwest
2024-06-23,Tablet,Mobile,40,19620.32,Central
2024-06-23,Bookshelf,Furniture,31,6324.31,East
2024-06-23,T-Shirt,Clothing,23,468.46,East
2024-06-23,Desktop,Electronics,24,21438.53,West
2024-06-23,Bookshelf,Furniture,50,14614.43,Central
2024-06-23,Socks,Clothing,27,358.6,West
2024-06-23,Mouse,Electronics,12,769.26,East
2024-06-24,Keyboard,Electronics,10,1311.14,East
2024-06-24,Screen Protector,Mobile,11,119.2,North
2024-06-24,Speaker,Electronics,9,729.74,West
2024-06-24,Cooler,Electronics,14,1216.24,North
2024-06-24,Pants,Clothing,26,2170.06,Northeast
2024-06-24,Blender,Appliances,39,4657.41,North
2024-06-24,Socks,Clothing,30,182.84,Central
2024-06-24,Pillow,Furniture,37,2477.45,South
2024-06-25,Gaming Chair,Electronics,36,7314.24,Northeast
2024-06-25,Phone,Mobile,39,24656.31,North
2024-06-25,Chair,Furniture,20,2054.8,Southeast
2024-06-25,USB Cable,Electronics,24,329.7,North
2024-06-25,Phone Case,Mobile,39,1391.92,South
2024-06-25,Case,Electronics,5,334.66,Central
2024-06-25,RAM,Electronics,20,1597.65,Southeast
2024-06-25,Kettle,Appliances,8,523.04,Southeast
2024-06-25,Headphones,Electronics,47,10942.69,East
2024-06-25,Kettle,Appliances,36,2192.46,Central
2024-06-26,Power Supply,Electronics,12,1091.89,North
2024-06-26,Blender,Appliances,47,3878.48,East
2024-06-26,Bed,Furniture,18,7870.49,Southeast
2024-06-26,Toaster,Appliances,20,940.07,South
2024-06-26,Desk Lamp,Electronics,21,718.43,Southeast
2024-06-26,USB Cable,Electronics,5,56.12,West
2024-06-26,Underwear,Clothing,24,576.78,North
2024-06-26,Coffee Maker,Appliances,18,1974.25,West
2024-06-26,USB Cable,Electronics,27,376.55,Northwest
2024-06-26,Dishwasher,Appliances,22,18076.13,Central
2024-06-27,T-Shirt,Clothing,18,339.97,Northeast
2024-06-27,Graphics Card,Electronics,44,30660.84,Central
2024-06-27,Earbuds,Mobile,12,921.05,Northwest
2024-06-27,Smart Watch,Mobile,9,3224.38,Northwest
2024-06-27,Bookshelf,Furniture,38,10612.46,East
2024-06-27,Desk,Furniture,15,11445.79,Northwest
2024-06-27,Bookshelf,Furniture,38,12261.87,Northwest
2024-06-27,Charger,Mobile,10,216.46,Southeast
2024-06-27,Shoes,Clothing,46,5522.58,North
2024-06-27,Jeans,Clothing,30,2151.82,South
2024-06-27,Bed,Furniture,28,14198.98,South
2024-06-27,USB Cable,Electronics,10,181.25,Southeast
2024-06-28,Power Bank,Mobile,14,466.94,South
2024-06-28,HDMI Cable,Electronics,32,715.86,South
2024-06-28,Oven,Appliances,16,5957.98,Central
2024-06-28,Smart Watch,Mobile,21,6481.63,Northeast
2024-06-28,Mattress,Furniture,41,21430.25,Northwest
2024-06-28,Coffee Maker,Appliances,28,4153.04,West
2024-06-29,Hat,Clothing,38,1210.44,South
2024-06-29,Microphone,Electronics,36,4725.45,West
2024-06-29,Speaker,Electronics,14,1554.8,North
2024-06-29,Chair,Furniture,31,6343.87,Northeast
2024-06-29,Dishwasher,Appliances,16,15878.93,North
2024-06-29,Screen Protector,Mobile,49,677.46,Northeast
2024-06-29,Desk,Furniture,28,22327.52,East
2024-06-29,Hat,Clothing,37,700.31,South
2024-06-29,External SSD,Electronics,16,2124.99,Northwest
2024-06-29,Jeans,Clothing,30,2473.9,North
2024-06-29,Socks,Clothing,43,291.81,East
2024-06-29,Case,Electronics,5,562.43,Southeast
2024-06-29,Desk,Furniture,48,17183.5,Central
2024-06-29,Sofa,Furniture,40,20210.05,Southeast
2024-06-30,Speaker,Electronics,32,5675.24,Northeast
2024-06-30,Cabinet,Furniture,15,5744.04,Northeast
2024-06-30,Bookshelf,Furniture,18,2045.78,East
2024-06-30,External SSD,Electronics,19,3319.15,Southeast
2024-06-30,Webcam,Electronics,39,1777.97,South
2024-06-30,Tablet,Mobile,33,17341.33,East
2024-06-30,Power Supply,Electronics,18,3296.77,Northwest
2024-06-30,Phone Case,Mobile,24,728.41,East
